"bahnhof_index","lon","lat"
"2745",12.4361746,49.2398526
"2746",12.1900572,48.729832
"2747",11.7638775,48.8005981
"2748",12.168785,49.7262531
"2749",12.2377391,48.7625965
"2750",12.2165542,48.755275
"2751",12.1697905,48.9673956
"2752",13.0186405,48.6953395
"2753",12.897407,48.7997313
"2754",13.45061,48.5741051
"2755",12.1651466,49.9694188
"2756",12.4407554,48.8543444
"2757",12.1673295,49.4858398
"2758",12.86419,48.77902
"2759",12.013237,48.9306313
"2760",12.5466225,49.2299803
"2761",11.93883,49.76397
"2762",12.4407554,48.8543444
"2763",13.129514,48.9779318
"2764",12.098444,49.0121753
"2765",12.1482607,48.988338
"2766",12.0494538,49.0115255
"2767",12.1253512,49.1221616
"2768",12.1182306,49.8399957
"2769",12.5149113,49.2139281
"2770",13.3946444,48.8592113
"2771",11.9924267,49.618312
"2772",11.9335025,48.9021051
"2773",12.359868,48.81148
"2774",12.6730794,48.8969089
"2775",12.1044037,49.3264031
"2776",11.9966489,49.7214154
"2777",12.1308443,49.3926919
"2778",12.037946,48.9902488
"2779",13.3568564,48.9141618
"2780",12.7234462,48.8302117
"2781",12.574395,48.876855
"2782",12.5925035,48.8773886
"2783",12.3566227,48.8840535
"2784",11.8965735,49.8004079
"2785",13.0617567,48.965057
"2786",11.9391652,49.0269945
"2787",13.1910524,48.6298367
"2788",12.6701813,49.2456839
"2789",12.7059963,49.3783747
"2790",12.7435116,48.7404441
"2791",12.1543988,49.6704463
"2792",12.763785,49.2617811
"2793",12.0614021,49.631427
"2794",13.9410709,46.6239904
"2795",12.191277,49.9108695
"2796",12.6701813,49.2456839
"2797",12.1567681,49.7988978
"2798",12.3331341,48.6240019
"2799",12.6682803,49.3507901
"2800",13.2265909,49.0209937
"2801",13.2733863,49.002964
"2802",11.2185762,48.8395987
"2803",11.8244768,47.7649244
"2804",12.9415464,47.8145816
"2805",11.0174497,47.64877
"2806",12.4109819,48.2541944
"2807",11.8963259,47.2634084
"2808",12.00521,47.99228
"2809",11.4629364,48.6679961
"2810",12.0093171,47.8640182
"2811",12.0075037,47.860385
"2812",12.3020128,47.9050713
"2813",11.0573764,47.6678801
"2814",11.0400113,47.6696422
"2815",12.88166,47.73054
"2816",12.8743652,47.7184483
"2817",11.5673328,47.7613688
"2818",12.895398,47.7201375
"2819",12.0115804,47.675196
"2820",11.4033511,47.7090806
"2821",13.0001612,47.6264784
"2822",9.9689784,52.8094631
"2823",12.3808229,47.816293
"2824",11.2837003,47.8615001
"2825",11.408859,47.7233882
"2826",12.960518,47.6517607
"2827",12.1068469,47.7408676
"2828",11.915581,47.8812468
"2829",11.0268128,48.7012901
"2830",NA,NA
"2831",11.1078123,47.9502282
"2832",11.0793987,48.8715781
"2833",12.1597337,48.2672972
"2834",10.976598,48.1908662
"2835",11.185239,48.8910779
"2836",11.1801806,48.8929179
"2837",11.3203362,48.8194495
"2838",11.5761643,48.7323885
"2839",11.1874397,47.5971929
"2840",11.1144304,47.5297375
"2841",11.8451808,47.9093375
"2842",11.9531112,47.7197052
"2843",11.8742392,47.7059158
"2844",12.1291462,47.7240857
"2845",12.9766212,47.8366046
"2846",12.9669226,47.8297047
"2847",11.3703081,48.7994971
"2848",11.5756209,47.7374002
"2849",11.0975824,47.4913948
"2850",11.9614703,47.6901877
"2851",11.1433179,47.6669991
"2852",10.9460092,47.478346
"2853",12.0809136,47.8907541
"2854",12.9415464,47.8145816
"2855",11.8390669,47.7510159
"2856",11.9680964,47.8711823
"2857",11.9355087,47.8775505
"2858",11.9517359,47.874127
"2859",11.0063951,47.7945375
"2860",8.269309,49.0489071
"2861",11.1984157,47.8018432
"2862",11.3288474,47.7819882
"2863",11.4066801,48.7926239
"2864",11.4362299,48.7447037
"2865",11.432614,48.772606
"2866",11.1194244,47.4845792
"2867",10.8548157,48.081369
"2868",12.1901579,47.6098005
"2869",11.3769849,48.997933
"2870",11.2786283,47.5051979
"2871",11.3713581,47.6605442
"2872",12.0611921,47.8483311
"2873",10.853259,48.0813899
"2874",10.871515,48.0536801
"2875",NA,NA
"2876",11.5738953,47.6798786
"2877",11.7937899,48.4102748
"2878",11.8306979,47.7900232
"2879",11.2655324,47.4404125
"2880",11.9311791,48.4711696
"2881",11.6873676,48.7585728
"2882",11.1936752,47.682212
"2883",NA,NA
"2884",11.1780689,48.7274265
"2885",11.0576324,47.5994377
"2886",11.1390659,47.5593831
"2887",12.1750104,47.6527505
"2888",11.5637,47.70749
"2889",11.21832,47.63424
"2890",11.9883996,47.6860958
"2891",12.0139545,47.9354972
"2892",11.509584,48.4708971
"2893",11.06039,47.7973646
"2894",11.0770816,47.815535
"2895",10.9262035,47.8017713
"2896",10.9366288,47.7928117
"2897",11.371874,47.749579
"2898",11.5117558,48.5229981
"2899",12.9114276,47.759609
"2900",12.3466708,47.8550992
"2901",11.1139826,47.9114137
"2902",12.1099133,47.7885955
"2903",11.185239,48.8910779
"2904",11.6360127,47.7744789
"2905",11.5098287,48.4708672
"2906",11.0970267,47.982559
"2907",11.5735795,48.6057213
"2908",11.2589995,48.7210652
"2909",12.1196065,47.8503037
"2910",NA,NA
"2911",11.0246021,47.6656093
"2912",11.6729901,47.7727065
"2913",11.8602904,47.7355878
"2914",11.0899289,48.05313
"2915",10.9020537,47.8122423
"2916",11.5757907,48.1437288
"2917",12.2587988,48.2717107
"2918",11.1659269,47.671771
"2919",11.2872618,47.8227936
"2920",11.1032858,47.9479298
"2921",11.0323798,48.1064216
"2922",11.0205985,48.7002076
"2923",11.275721,48.8193643
"2924",12.8344158,47.8491787
"2925",12.0475732,48.2662541
"2926",12.6403275,47.870461
"2927",12.4877096,47.8222038
"2928",11.1592353,47.7194049
"2929",12.3270659,47.8058778
"2930",11.0306313,47.6172921
"2931",11.0425881,47.481137
"2932",6.8436669,51.512488
"2933",12.3442326,47.8361777
"2934",11.0868353,48.0236414
"2935",12.607556,47.8436152
"2936",11.6078584,48.7394416
"2937",10.9809,48.1501841
"2938",11.9758515,48.2577147
"2939",11.7097208,47.8336455
"2940",11.1638018,48.8699762
"2941",11.3215931,48.7165054
"2942",12.3472737,48.2540387
"2943",11.1431479,47.845049
"2944",11.8290882,47.9039474
"2945",9.1435415,49.9801007
"2946",9.1589163,49.9718849
"2947",9.1516283,49.9684602
"2948",10.0796735,50.191562
"2949",10.2258585,50.3283734
"2950",10.0701288,49.8980024
"2951",10.1455694,49.7628468
"2952",10.1789942,50.2765209
"2953",9.655496,50.1516874
"2954",10.0895775,49.789586
"2955",9.0367613,50.0424526
"2956",9.8384402,50.1275499
"2957",10.133941,50.1434308
"2958",9.9690428,50.1407787
"2959",10.08455,49.94157
"2960",10.0233486,50.1487852
"2961",9.7012218,50.0496101
"2962",9.9035484,49.6873882
"2963",10.0263067,49.6807648
"2964",9.7363419,50.1176755
"2965",9.8819537,50.1197632
"2966",9.8971386,50.1161914
"2967",10.5093314,50.0332674
"2968",9.3797322,50.0237094
"2969",9.8003251,49.9253863
"2970",9.2289555,49.9995535
"2971",10.2557365,49.6968583
"2972",9.5930851,50.2381259
"2973",9.0040783,50.0768784
"2974",9.7678657,49.9633612
"2975",9.8552986,49.6569229
"2976",10.1557344,49.7325372
"2977",9.6866507,50.0646449
"2978",9.0658932,50.0042304
"2979",9.6572692,50.0627694
"2980",9.2740051,50.0101
"2981",9.5808642,50.0040981
"2982",9.0858904,49.9822728
"2983",10.1461891,49.6640474
"2984",10.3061117,50.4243381
"2985",9.767683,50.11671
"2986",9.6234365,50.1924383
"2987",9.7996593,50.1168986
"2988",10.1944102,50.247561
"2989",9.6148727,50.2103351
"2990",10.1832016,50.0622602
"2991",10.0716027,49.6632645
"2992",10.1306121,50.1430015
"2993",9.5237122,50.0386719
"2994",9.8666294,50.4886918
"2995",9.9080596,49.7311414
"2996",9.816277,49.8974807
"2997",9.6473986,50.092805
"2998",10.0287645,49.791959
"2999",10.1638129,50.1659299
"3000",9.0692739,50.0230378
"3001",10.3072321,50.0478319
"3002",10.2116635,50.0356517
"3003",10.2426207,50.0464825
"3004",10.2291202,50.0401518
"3005",10.1270089,49.8629953
"3006",9.0632862,49.9766765
"3007",9.8443188,49.8801964
"3008",9.8758974,49.831474
"3009",10.1206876,49.9645383
"3010",9.7814862,50.1063855
"3011",9.7242029,50.0246797
"3012",9.9318304,50.1258679
"3013",9.4399447,50.0173759
"3014",10.0114614,49.7090435
"3015",9.7341186,50.0929126
"3016",9.9357273,49.8015728
"3017",9.9452998,49.7893878
"3018",9.8822425,49.8033363
"3019",12.2561937,50.3204083
"3020",12.443671,50.9966728
"3021",12.9599187,50.9690799
"3022",12.3910233,50.5089663
"3023",12.382794,50.5178048
"3024",12.3921475,50.5096502
"3025",10.9803905,50.4085447
"3026",11.2752511,50.6828809
"3027",12.3111482,50.2178312
"3028",12.2564526,50.29652
"3029",12.0285517,50.9318557
"3030",12.1600118,50.5581871
"3031",12.1586292,50.7472055
"3032",13.3633937,50.8757102
"3033",13.52806,50.74048
"3034",11.6978376,50.4011768
"3035",11.1902113,50.450025
"3036",13.0223611,50.8642146
"3037",11.405078,50.6221828
"3038",12.8119846,50.9154709
"3039",11.7052592,51.0510395
"3040",12.9303525,50.839651
"3041",12.9523761,50.883721
"3042",12.91016,50.82691
"3043",12.9259372,50.8234598
"3044",12.8935569,50.8604224
"3045",12.9536188,50.8622056
"3046",NA,NA
"3047",12.9158077,50.829096
"3048",12.8428368,50.8158247
"3049",13.5527817,50.7357342
"3050",12.9740071,50.4809956
"3051",12.39278,50.81461
"3052",NA,NA
"3053",11.9823369,50.9779548
"3054",13.0728275,50.9252766
"3055",11.6620225,51.0068344
"3056",12.4184781,50.6985719
"3057",10.2473837,51.2394068
"3058",10.9045686,50.4179057
"3059",12.3845661,50.487921
"3060",12.1676123,50.6133265
"3061",12.1703134,50.6096028
"3062",12.9430562,51.0076705
"3063",11.1634993,50.4942854
"3064",13.1100241,50.849454
"3065",12.35989,50.47796
"3066",13.0757626,50.8553049
"3067",13.0432129,50.9114216
"3068",13.0166286,50.9026859
"3069",13.2278922,50.9025592
"3070",13.3435114,50.9084497
"3071",11.542965,50.7691068
"3072",12.0771541,50.8815589
"3073",12.0787428,50.8704335
"3074",12.0478969,50.9165556
"3075",12.0818011,50.8511484
"3076",12.5487437,50.8281848
"3077",12.5015944,50.822135
"3078",12.4297862,50.8887903
"3079",12.194411,50.6525827
"3080",12.1844252,50.6286442
"3081",NA,NA
"3082",12.7983063,50.8116829
"3083",NA,NA
"3084",10.9716944,47.0533672
"3085",13.11942,50.96822
"3086",11.6832202,50.4179986
"3087",11.6746569,50.4290512
"3088",10.9045686,50.4179057
"3089",12.1835352,50.5766818
"3090",11.8665137,50.9135845
"3091",10.7175556,50.4254785
"3092",NA,NA
"3093",12.0369899,50.7036952
"3094",12.7067317,50.7987666
"3095",13.5302037,50.7413101
"3096",12.2112648,50.3662343
"3097",NA,NA
"3098",12.3709924,50.5701252
"3099",11.5872774,50.9248934
"3100",11.5923798,50.9369121
"3101",11.5780885,50.923175
"3102",11.5929375,50.8838821
"3103",11.5939861,50.8830208
"3104",12.1705208,50.555414
"3105",12.1403924,50.5382184
"3106",11.5899915,50.807672
"3107",11.437053,50.6071625
"3108",13.2811659,50.9027615
"3109",12.4617074,50.3574111
"3110",11.4380609,50.655068
"3111",11.9318063,50.8781605
"3112",11.5436039,50.6770227
"3113",12.070213,50.4628869
"3114",11.5904611,50.7320607
"3115",11.5781812,50.7411324
"3116",11.1559866,50.4851111
"3117",NA,NA
"3118",12.37301,50.57293
"3119",11.4541587,50.5641698
"3120",13.4034656,50.8400269
"3121",12.65648,50.74408
"3122",12.4183171,50.6990518
"3123",11.4541587,50.5641698
"3124",7.2787033,49.3167577
"3125",11.642278,50.4513321
"3126",13.0703279,51.8271719
"3127",12.457491,50.8510202
"3128",12.0374785,50.5447428
"3129",11.117947,50.3931821
"3130",11.12751,50.38882
"3131",12.9601192,50.9872341
"3132",12.4811889,50.7834281
"3133",13.4121873,50.8083724
"3134",12.3991494,50.4158663
"3135",13.391961,50.9082746
"3136",13.4860809,50.7730469
"3137",12.2445,50.61159
"3138",11.6429834,50.870865
"3139",11.1563084,50.4954011
"3140",12.3535055,50.6602914
"3141",12.17003,50.70216
"3142",11.7538634,50.7367065
"3143",11.7538634,50.7367065
"3144",13.4334944,50.9152729
"3145",11.9573718,50.7662718
"3146",13.0108988,50.8786161
"3147",12.7534624,50.7181694
"3148",12.2810732,50.8788281
"3149",11.1634993,50.4942854
"3150",12.9595467,50.9081327
"3151",12.4591138,50.7069243
"3152",13.1762579,50.8574717
"3153",12.6935862,50.7341729
"3154",12.1591,50.41348
"3155",11.6528194,50.7097232
"3156",11.5446991,50.7757517
"3157",12.9623631,50.9058974
"3158",11.7899116,50.8853315
"3159",11.1681998,50.688729
"3160",10.9716944,47.0533672
"3161",12.1466993,50.4929643
"3162",12.1289858,50.5058136
"3163",12.113261,50.4938204
"3164",12.093554,50.481462
"3165",12.4239239,50.857021
"3166",11.6474437,50.9870628
"3167",11.5878368,50.6904346
"3168",11.6056676,50.6996738
"3169",11.3838711,50.5283501
"3170",11.046686,50.4147049
"3171",12.2931118,50.2595533
"3172",13.5367188,50.7381244
"3173",12.29232,50.62769
"3174",12.1575518,50.5742499
"3175",10.6526244,50.4535209
"3176",11.9550712,50.476267
"3177",12.3999643,50.5315663
"3178",12.6537044,50.7425665
"3179",12.1810118,50.8599104
"3180",11.6089328,50.85096
"3181",11.1697799,50.6892328
"3182",11.3391711,50.7181478
"3183",11.3336548,50.7182972
"3184",12.1756807,50.5750904
"3185",11.3740646,50.650568
"3186",11.0054256,50.3962009
"3187",11.0054256,50.3962009
"3188",12.3549979,50.8981258
"3189",11.9642229,50.5283668
"3190",12.3432166,50.3958316
"3191",12.3448539,50.3892142
"3192",NA,NA
"3193",12.9541692,51.0368597
"3194",12.370445,50.7876819
"3195",11.0616943,50.3856693
"3196",12.2833248,50.2746617
"3197",11.117947,50.3931821
"3198",11.2019752,50.3771231
"3199",11.1997619,50.3528508
"3200",11.1589375,50.3680786
"3201",12.6223847,50.789454
"3202",11.7231469,50.8680107
"3203",11.1560335,50.4325905
"3204",11.1588339,50.4324416
"3205",12.3712061,50.7268053
"3206",12.4176791,50.6979845
"3207",12.7730275,50.7076918
"3208",12.0946834,50.5498876
"3209",11.93113,50.87783
"3210",NA,NA
"3211",12.2993698,50.5435567
"3212",12.0221999,50.6849437
"3213",11.8711534,50.7368256
"3214",NA,NA
"3215",11.6392997,50.4522283
"3216",11.3388997,50.5554502
"3217",11.4380609,50.655068
"3218",10.8095288,50.4086913
"3219",12.4266809,50.6340212
"3220",12.06168,50.78473
"3221",12.0585989,50.768017
"3222",12.0555556,50.7766452
"3223",11.9593278,50.4699693
"3224",12.37352,50.72765
"3225",12.3739776,50.7431287
"3226",12.7965422,50.8122058
"3227",12.9291605,50.8390092
"3228",NA,NA
"3229",12.0973859,50.7959057
"3230",12.0844883,50.8134648
"3231",11.5371988,50.4626069
"3232",12.7563722,50.8057937
"3233",12.01135,50.659372
"3234",11.4614718,50.7702283
"3235",12.4765866,50.7151193
"3236",12.4591138,50.7069243
"3237",12.4335839,50.3542165
"3238",12.3998068,50.3512844
"3239",12.4335839,50.3542165
"3240",14.2316377,50.9662785
"3241",13.9905116,51.0944429
"3242",14.1402745,50.9188364
"3243",13.7720088,50.8256768
"3244",13.7947283,50.8094647
"3245",14.4289714,51.1734328
"3246",14.0435213,51.225985
"3247",14.1849688,51.1253301
"3248",14.6179239,51.1398654
"3249",13.8394604,50.9262462
"3250",13.631082,51.0854149
"3251",13.5779228,51.130518
"3252",14.2403141,51.142436
"3253",13.8554511,50.9603042
"3254",13.7476764,51.0720529
"3255",13.7650603,51.1251922
"3256",13.721327,51.0490757
"3257",13.6325333,51.0888118
"3258",13.7314638,51.0403398
"3259",13.7623166,51.0848445
"3260",13.7228814,51.0555487
"3261",13.6821939,51.0622852
"3262",13.8119727,51.0139314
"3263",13.7088163,51.0564128
"3264",13.6683453,51.0729891
"3265",13.7886585,51.1144619
"3266",13.7408316,51.0655574
"3267",13.8289159,50.9995944
"3268",13.7252616,51.08068
"3269",13.7037527,51.029997
"3270",13.7932294,51.0205832
"3271",13.6520604,51.0810644
"3272",13.7616216,51.031006
"3273",13.7046727,51.0894303
"3274",13.8441795,50.9912158
"3275",14.00767,51.02747
"3276",14.5786542,51.0043317
"3277",13.585206,50.9437939
"3278",14.6463084,50.9865568
"3279",13.64687,50.99932
"3280",13.6375712,50.9886348
"3281",13.6213527,50.9795182
"3282",13.6618597,51.0132265
"3283",13.7922939,50.7569369
"3284",14.8535663,51.1254173
"3285",13.7748539,50.8470073
"3286",14.9795043,51.1472864
"3287",14.9336724,51.1482776
"3288",14.9712888,51.1286312
"3289",14.1124691,50.9788244
"3290",14.098373,51.1062269
"3291",14.0271506,51.1457269
"3292",14.6655022,50.8926493
"3293",14.8758961,51.3515347
"3294",14.8625975,51.3641407
"3295",14.7044239,50.9108423
"3296",13.8553884,50.7527313
"3297",13.8598054,50.9811661
"3298",13.8741745,50.9722763
"3299",13.8933538,50.9602648
"3300",14.0712382,51.0446662
"3301",13.8160004,51.1657562
"3302",14.8909453,50.9441589
"3303",14.9024277,51.3039032
"3304",14.2319558,51.4329283
"3305",14.2588029,51.4310091
"3306",14.0921751,51.2731372
"3307",13.991239,51.1361134
"3308",13.5057887,50.9257828
"3309",14.5994395,51.3506707
"3310",14.91678,51.25897
"3311",13.9005798,51.2604348
"3312",14.0781046,50.9192405
"3313",13.8724716,50.9385756
"3314",14.1601318,50.9130227
"3315",14.2064833,50.9932921
"3316",14.50843,51.1648779
"3317",13.7977674,50.8014413
"3318",14.0833004,50.9588487
"3319",13.8418557,51.1265204
"3320",14.0791209,51.0492942
"3321",14.1267386,51.0387968
"3322",13.7922939,50.7569369
"3323",13.8779912,51.2471038
"3324",14.0928457,51.4467217
"3325",14.671357,51.0991941
"3326",14.0007893,50.9900933
"3327",14.3972918,51.3695532
"3328",13.4822101,51.16338
"3329",13.472158,51.1594458
"3330",13.440647,51.092843
"3331",14.7643275,50.9217391
"3332",14.7100496,51.3218809
"3333",13.8264073,50.9160235
"3334",14.6133464,50.9858528
"3335",14.3215386,51.0908849
"3336",NA,NA
"3337",14.52643,51.03445
"3338",13.5652316,51.155561
"3339",9.4566503,52.5041717
"3340",14.7262415,50.9520312
"3341",13.8116904,50.8894778
"3342",13.6097177,51.0902191
"3343",14.8294818,51.2985509
"3344",14.7088124,50.9660162
"3345",14.6816366,50.9741885
"3346",13.8136276,50.8800408
"3347",13.9888446,50.949747
"3348",13.8359867,51.1872967
"3349",13.8343107,51.1937178
"3350",13.8238867,51.176883
"3351",14.7500532,51.3195704
"3352",13.9419169,50.9625175
"3353",13.9343173,50.9676293
"3354",13.9562803,51.0022576
"3355",14.5765816,51.1597219
"3356",14.1280986,50.9409311
"3357",14.0139353,51.1881322
"3358",14.0074676,51.1805023
"3359",14.2351693,51.1010262
"3360",13.9119175,51.1124193
"3361",13.6789392,51.0994761
"3362",13.6294379,51.1070133
"3363",13.5995476,51.1109274
"3364",13.6536246,51.1039184
"3365",13.6053475,51.1139416
"3366",14.1314203,50.9302832
"3367",12.301401,50.6219928
"3368",14.7860035,51.396427
"3369",14.4243608,51.0754918
"3370",NA,NA
"3371",14.2325539,50.8714215
"3372",12.3550615,50.895434
"3373",14.2344471,50.8756299
"3374",14.1345549,51.4439223
"3375",14.273873,50.9709117
"3376",14.3251236,51.1538364
"3377",14.43174,51.05415
"3378",14.0322443,50.9539056
"3379",14.07632,51.0476337
"3380",14.4802342,51.0424239
"3381",13.5919074,50.9832773
"3382",14.9680037,51.3340332
"3383",14.508237,51.3605867
"3384",14.1124691,50.9788244
"3385",13.8599455,50.9331186
"3386",14.149501,51.1104661
"3387",14.6374967,51.5057417
"3388",13.8069746,51.1510575
"3389",13.8005663,51.139816
"3390",14.3921295,51.0928828
"3391",14.805761,50.9042417
"3392",14.7505868,51.1237349
"3393",10.5456221,50.7041609
"3394",10.4568789,51.2334907
"3395",11.5259557,51.0307281
"3396",9.9693888,51.3760996
"3397",10.9480294,50.8420245
"3398",10.9548589,50.8315489
"3399",11.3078582,51.3918105
"3400",10.4152076,50.7186814
"3401",11.5887437,51.0991878
"3402",11.2825913,50.8970118
"3403",11.2802957,50.8997547
"3404",10.6393881,51.1020055
"3405",10.2308574,50.8147857
"3406",11.6344414,51.094985
"3407",11.628024,51.097452
"3408",10.708616,51.039757
"3409",10.594813,50.6450275
"3410",10.47598,51.39919
"3411",10.3435167,51.4534314
"3412",11.5832775,51.2064241
"3413",10.3310744,51.3658225
"3414",10.6095279,51.4538907
"3415",10.2102844,51.3958982
"3416",10.3229156,50.753384
"3417",11.232685,51.3360821
"3418",10.6879107,50.9950399
"3419",11.4173032,51.1215731
"3420",10.4495663,51.2731268
"3421",10.8539935,51.0771609
"3422",10.5947534,50.6010523
"3423",10.8133632,51.0847227
"3424",10.7973431,50.7361343
"3425",10.6422561,51.1043627
"3426",NA,NA
"3427",10.3321295,50.9762898
"3428",10.2881035,50.9789521
"3429",10.3042989,50.9787271
"3430",10.8528988,50.7061311
"3431",10.6628882,51.5865458
"3432",10.9502688,51.0451363
"3433",11.0381159,50.9722942
"3434",11.0296,51.0029975
"3435",11.0392418,51.0110922
"3436",10.9910497,50.9349758
"3437",11.0003538,51.022065
"3438",10.232591,50.8750161
"3439",11.1758909,51.2618365
"3440",10.2044812,50.9128782
"3441",10.5803591,50.8629849
"3442",10.57302,50.930355
"3443",10.9428668,51.1900371
"3444",10.6001409,51.422196
"3445",10.7699078,50.6836356
"3446",10.8491729,50.717278
"3447",10.4165955,51.3833494
"3448",10.0671708,50.9635794
"3449",10.80306,51.39868
"3450",10.9382205,51.4617392
"3451",10.7125885,50.9389181
"3452",10.7210804,50.9610371
"3453",10.8325663,50.7590254
"3454",10.7334385,51.0898239
"3455",10.94823,51.22824
"3456",11.1302703,51.2296169
"3457",10.4513735,50.5329657
"3458",10.5568032,51.1431714
"3459",10.8201979,51.3204561
"3460",11.655738,51.1064441
"3461",11.2850245,51.1602666
"3462",11.0982976,51.0931678
"3463",11.4810017,50.9369441
"3464",11.3623405,51.134626
"3465",NA,NA
"3466",10.3758541,51.3824308
"3467",10.1244009,51.377038
"3468",11.2128795,51.3003566
"3469",10.8751401,51.4512613
"3470",10.1321506,51.0228225
"3471",11.2984345,50.9127361
"3472",10.8522738,51.368854
"3473",11.2759417,50.9419685
"3474",11.2193938,50.9846401
"3475",10.2288612,51.0069805
"3476",10.5830612,50.9218931
"3477",10.9227942,50.6844947
"3478",10.9230741,50.6952967
"3479",10.8897988,50.696908
"3480",10.2806935,50.7933988
"3481",11.2024626,51.1832438
"3482",10.7632951,51.4177189
"3483",11.2500006,51.1821731
"3484",11.2038968,50.8583151
"3485",10.9763822,51.0364041
"3486",11.2926662,50.931615
"3487",10.3277506,51.3885863
"3488",11.1251463,51.1642774
"3489",10.2044812,50.9128782
"3490",11.0008511,50.7960796
"3491",10.8813586,50.7329876
"3492",10.5216862,50.9445316
"3493",10.4207646,50.5730765
"3494",8.2742585,47.4196167
"3495",10.399573,50.7174525
"3496",10.4741175,51.208873
"3497",11.2595537,50.8739709
"3498",10.9104223,50.9117452
"3499",10.7642007,51.5449772
"3500",10.3518629,50.7233941
"3501",10.8340104,51.2488143
"3502",11.5837164,51.0685912
"3503",11.0560386,50.7259821
"3504",11.3235439,50.9794934
"3505",10.6961225,51.4497279
"3506",10.7887288,51.4928879
"3507",10.7734,51.5155
"3508",11.2555226,50.9603613
"3509",10.7090328,50.6842265
"3510",10.1654235,50.8401373
"3511",11.3538253,50.9668772
"3512",11.4296474,51.0186431
"3513",NA,NA
"3514",10.5580607,50.8684009
"3515",11.2851298,51.3419418
"3516",10.4353362,50.45466
"3517",10.9577823,51.1039495
"3518",10.4291892,50.512829
"3519",NA,NA
"3520",10.4830524,51.0232485
"3521",10.4412916,50.7204576
"3522",10.4633822,50.7163386
"3523",10.42372,50.94442
"3524",10.5780727,51.1201456
"3525",10.3581271,50.6959165
"3526",10.5142283,51.1652744
"3527",10.7917963,50.9280532
"3528",10.3393172,51.3096038
"3529",NA,NA
"3530",10.5296595,51.4135234
"3531",11.1188764,51.1594582
"3532",10.8201979,51.3204561
"3533",11.07518,50.77216
"3534",10.559265,50.6935054
"3535",11.0437943,51.0533364
"3536",10.987847,51.1627467
"3537",10.6830412,50.6051638
"3538",10.639125,50.6021926
"3539",10.8971427,50.88783
"3540",11.2467061,50.8599389
"3541",10.6177162,50.5033639
"3542",NA,NA
"3543",NA,NA
"3544",10.4163047,50.5298957
"3545",10.5360883,50.525595
"3546",10.5548854,50.6664149
"3547",11.1431348,50.9987935
"3548",11.2892517,51.3691566
"3549",10.3912988,50.6178201
"3550",10.9363551,51.0661454
"3551",10.5632914,50.9012246
"3552",10.577351,50.8843742
"3553",10.8533294,50.9028117
"3554",10.8942296,51.2585909
"3555",10.3595524,50.6629805
"3556",11.3261859,50.9914312
"3557",11.3138742,50.9807619
"3558",11.31208,50.98782
"3559",10.3546037,50.7205658
"3560",9.739879,52.3753686
"3561",10.2406908,51.3898987
"3562",10.660767,51.4522302
"3563",10.6628882,51.5865458
"3564",10.4362081,50.4926234
"3565",10.7463907,51.4399438
"3566",10.3955944,50.9572979
"3567",10.675036,50.6459394
"3568",10.6493999,50.6584271
"3569",11.7204095,51.4631661
"3570",11.90363,51.46075
"3571",13.0445335,51.7307416
"3572",12.0715749,51.3054701
"3573",11.7184063,51.1306059
"3574",11.7330044,51.2053228
"3575",11.1241392,51.4641823
"3576",11.0144899,51.4522331
"3577",12.5870599,51.7959244
"3578",11.9534581,51.3219208
"3579",11.3838263,51.6035444
"3580",12.3182186,51.6208054
"3581",6.6453036,50.4402809
"3582",11.8900785,51.2859413
"3583",11.9011015,51.2905846
"3584",12.2215064,51.554244
"3585",12.7586656,51.8923602
"3586",12.408224,51.6893852
"3587",11.980755,51.4994115
"3588",NA,NA
"3589",12.1144393,51.4290752
"3590",12.8288013,51.8316255
"3591",11.6377076,51.4687252
"3592",11.8900785,51.2859413
"3593",11.7699694,51.2124025
"3594",7.1284763,50.6929414
"3595",11.3019951,51.5880058
"3596",12.4597724,51.7249112
"3597",11.4587747,51.5981233
"3598",12.3182186,51.6208054
"3599",12.1157915,51.4316024
"3600",12.02361,51.26564
"3601",12.1144393,51.4290752
"3602",12.0298258,51.4560221
"3603",11.9881717,51.4768714
"3604",11.9662371,51.4953567
"3605",11.9338565,51.4806502
"3606",11.9079814,51.4865714
"3607",11.9585646,51.5222628
"3608",11.5137095,51.6365896
"3609",12.0983209,51.5191862
"3610",13.0859952,51.8534659
"3611",12.2821206,51.6825783
"3612",12.9540269,51.7912197
"3613",11.6560487,51.2719518
"3614",11.6569767,51.2449576
"3615",11.6953,51.11362
"3616",NA,NA
"3617",11.4938196,51.590371
"3618",12.1300051,51.3132836
"3619",11.8530787,51.2947246
"3620",10.8718015,48.0464144
"3621",10.8718015,48.0464144
"3622",7.514949,47.2216911
"3623",11.8111432,51.3043138
"3624",11.6731446,51.2242681
"3625",11.9083345,51.1848539
"3626",11.9693586,51.3943727
"3627",12.0242284,51.3232659
"3628",13.0880337,51.8523692
"3629",12.0773778,51.0941042
"3630",11.5511622,51.518429
"3631",12.6271612,51.865263
"3632",12.6607902,51.8673455
"3633",12.6849191,51.8707513
"3634",12.5970484,51.8697348
"3635",11.4521281,51.6001298
"3636",12.2834287,51.7476772
"3637",11.9893467,51.3379508
"3638",11.9911988,51.3569972
"3639",11.8111432,51.3043138
"3640",11.8114699,51.2982104
"3641",12.7406607,51.8568192
"3642",NA,NA
"3643",11.7968116,51.16273
"3644",11.8236479,51.1553909
